Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,466488,-,-,-,46.73,4.78,1,200,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Wind Speed,Temperature,Relative Humidity
2019,11,11,12,30,310,314,173,2.7,7.300000000000001,68.93
2019,11,11,13,30,411,838,67,3,8.4,62.61
2019,11,11,14,30,32,0,32,3,8.8,61.09
2019,11,11,15,30,14,0,14,2.4000000000000004,8.1,67.39
2019,11,11,16,30,5,0,5,1.9000000000000001,6.5,83.21000000000001
2019,11,11,17,30,0,0,0,2.2,5.7,87.52
2019,11,11,18,30,0,0,0,2.4000000000000004,5.7,91.16
2019,11,11,19,30,0,0,0,2.3000000000000003,5.5,94.94
2019,11,11,20,30,0,0,0,2.1,5.1000000000000005,97.37
2019,11,11,21,30,0,0,0,2.1,4.6000000000000005,98.56
2019,11,11,22,30,0,0,0,2.2,4.2,99.07000000000001
2019,11,11,23,30,0,0,0,2.4000000000000004,4,97.78
2019,11,12,0,30,0,0,0,2.4000000000000004,3.9000000000000004,96.62
2019,11,12,1,30,0,0,0,2.4000000000000004,3.6,97.01
2019,11,12,2,30,0,0,0,2.4000000000000004,3.3000000000000003,97.03
2019,11,12,3,30,0,0,0,2.3000000000000003,3,97.06
2019,11,12,4,30,0,0,0,2.3000000000000003,2.8000000000000003,97.14
2019,11,12,5,30,0,0,0,2.4000000000000004,2.8000000000000003,95.94
2019,11,12,6,30,0,0,0,2.6,2.8000000000000003,95.16
2019,11,12,7,30,0,0,0,2.6,3,94.25
2019,11,12,8,30,79,232,51,2.8000000000000003,3.6,91.68
2019,11,12,9,30,207,476,87,3,4.800000000000001,88.82000000000001
2019,11,12,10,30,25,0,25,3.1,6.2,85.85000000000001
2019,11,12,11,30,46,0,46,3.3000000000000003,7.800000000000001,80.89
2019,11,12,12,30,230,101,186,3.5,8.9,74.38
2019,11,12,13,30,70,0,70,3.4000000000000004,9.3,69.8
2019,11,12,14,30,67,0,67,3.2,9.200000000000001,68.57000000000001
2019,11,12,15,30,50,0,50,2.4000000000000004,8.4,71.87
2019,11,12,16,30,15,0,15,1.5,6.4,85.24
2019,11,12,17,30,0,0,0,1.2000000000000002,4.800000000000001,90.78
2019,11,12,18,30,0,0,0,1.2000000000000002,4.2,92.68
2019,11,12,19,30,0,0,0,1.2000000000000002,3.8000000000000003,94.88
2019,11,12,20,30,0,0,0,1.3,3.4000000000000004,97.34
2019,11,12,21,30,0,0,0,1.3,2.9000000000000004,100
2019,11,12,22,30,0,0,0,1.4000000000000001,2.6,100
2019,11,12,23,30,0,0,0,1.6,2.4000000000000004,100
2019,11,13,0,30,0,0,0,1.7000000000000002,2.4000000000000004,99.96000000000001
2019,11,13,1,30,0,0,0,1.7000000000000002,2.5,97.48
2019,11,13,2,30,0,0,0,1.7000000000000002,2.5,96.57000000000001
2019,11,13,3,30,0,0,0,1.6,2.5,95.44
2019,11,13,4,30,0,0,0,1.6,2.5,95.29
2019,11,13,5,30,0,0,0,1.6,2.4000000000000004,95.7
2019,11,13,6,30,0,0,0,1.4000000000000001,2.3000000000000003,95.49
2019,11,13,7,30,0,0,0,1.5,2.3000000000000003,94.57000000000001
2019,11,13,8,30,85,422,36,1.8,2.5,93.01
2019,11,13,9,30,15,0,15,2.1,2.9000000000000004,91.41
2019,11,13,10,30,34,0,34,2.3000000000000003,3.5,89.85000000000001
2019,11,13,11,30,151,11,146,2.5,4,89.37
2019,11,13,12,30,64,0,64,2.6,4.5,88.24
2019,11,13,13,30,34,0,34,2.7,4.9,87.18
2019,11,13,14,30,23,0,23,2.6,5.1000000000000005,87.47
2019,11,13,15,30,13,0,13,2.1,5.1000000000000005,88.72
2019,11,13,16,30,5,0,5,1.5,4.3,95.21000000000001
2019,11,13,17,30,0,0,0,1.1,3.5,96.98
2019,11,13,18,30,0,0,0,1.1,3.3000000000000003,96.5
2019,11,13,19,30,0,0,0,1.1,2.8000000000000003,97.48
2019,11,13,20,30,0,0,0,1.2000000000000002,2,99.60000000000001
2019,11,13,21,30,0,0,0,1.4000000000000001,1.5,99.8
2019,11,13,22,30,0,0,0,1.7000000000000002,1.6,97.42
2019,11,13,23,30,0,0,0,2.1,2.1,94.60000000000001
2019,11,14,0,30,0,0,0,2.4000000000000004,2.5,92.95
2019,11,14,1,30,0,0,0,3.4000000000000004,2.7,91.17
2019,11,14,2,30,0,0,0,3.7,2.6,91.01
2019,11,14,3,30,0,0,0,3.6,2.5,90.45
2019,11,14,4,30,0,0,0,3.3000000000000003,2.4000000000000004,89.97
2019,11,14,5,30,0,0,0,3.1,2.2,90.23
2019,11,14,6,30,0,0,0,3.3000000000000003,2,90.56
2019,11,14,7,30,0,0,0,3.6,1.8,91.91
2019,11,14,8,30,6,0,6,3.5,2,91.55
2019,11,14,9,30,10,0,10,3.1,2.4000000000000004,92
2019,11,14,10,30,15,0,15,2.6,2.8000000000000003,92.43
2019,11,14,11,30,19,0,19,2.2,2.9000000000000004,93.38
2019,11,14,12,30,20,0,20,1.8,2.8000000000000003,94.26
2019,11,14,13,30,18,0,18,1.3,2.4000000000000004,95.18
2019,11,14,14,30,14,0,14,1.2000000000000002,2.1,95.32000000000001
2019,11,14,15,30,9,0,9,1.4000000000000001,1.7000000000000002,96.02
2019,11,14,16,30,5,0,5,1.4000000000000001,1.4000000000000001,95.97
2019,11,14,17,30,0,0,0,1.3,1.2000000000000002,95.63
2019,11,14,18,30,0,0,0,1.4000000000000001,1.1,95.21000000000001
2019,11,14,19,30,0,0,0,1.7000000000000002,1.1,94.91
2019,11,14,20,30,0,0,0,1.8,1.1,95.34
2019,11,14,21,30,0,0,0,1.8,1.1,95.55
2019,11,14,22,30,0,0,0,1.6,1.1,95.64
2019,11,14,23,30,0,0,0,1.6,0.9,96.43
2019,11,15,0,30,0,0,0,1.7000000000000002,0.8,95.74000000000001
2019,11,15,1,30,0,0,0,2.1,0.8,95.3
2019,11,15,2,30,0,0,0,2.1,0.8,95.36
2019,11,15,3,30,0,0,0,2,0.8,95.02
2019,11,15,4,30,0,0,0,2,0.8,94.77
2019,11,15,5,30,0,0,0,2.1,0.8,95.07000000000001
2019,11,15,6,30,0,0,0,2.3000000000000003,0.8,95.51
2019,11,15,7,30,0,0,0,2.5,0.9,94.83
2019,11,15,8,30,6,0,6,2.6,1.2000000000000002,93.46000000000001
2019,11,15,9,30,14,0,14,2.6,1.6,93.45
2019,11,15,10,30,24,0,24,2.4000000000000004,2.3000000000000003,91.59
2019,11,15,11,30,391,750,90,2.2,3,89.77
2019,11,15,12,30,268,216,177,2.1,3.7,87.04
2019,11,15,13,30,387,782,79,2,4.3,83.73
2019,11,15,14,30,308,733,69,1.7000000000000002,4.6000000000000005,81.54
2019,11,15,15,30,191,624,53,1.2000000000000002,4.3,82.86
2019,11,15,16,30,58,357,28,0.9,3,91.26
2019,11,15,17,30,0,0,0,1,1.6,87.84
2019,11,15,18,30,0,0,0,1.1,0.6000000000000001,89.07000000000001
2019,11,15,19,30,0,0,0,1.1,-0.4,92.28
2019,11,15,20,30,0,0,0,1.1,-1.3,95.37
2019,11,15,21,30,0,0,0,1.2000000000000002,-2,97.72
2019,11,15,22,30,0,0,0,1.2000000000000002,-2.5,99.08
2019,11,15,23,30,0,0,0,1.1,-2.7,99.16
2019,11,16,0,30,0,0,0,1.1,-2.7,98.38
2019,11,16,1,30,0,0,0,1.3,-2.5,96.99000000000001
2019,11,16,2,30,0,0,0,1.3,-2.5,96.73
2019,11,16,3,30,0,0,0,1.3,-2.6,96.8
2019,11,16,4,30,0,0,0,1.4000000000000001,-2.7,96.41
2019,11,16,5,30,0,0,0,1.6,-2.8000000000000003,95.51
2019,11,16,6,30,0,0,0,1.9000000000000001,-2.8000000000000003,94.84
2019,11,16,7,30,0,0,0,2.2,-2.5,92.39
2019,11,16,8,30,71,357,34,2.8000000000000003,-1,85.31
2019,11,16,9,30,9,0,9,3.1,0.9,85.78
2019,11,16,10,30,23,0,23,3,2.5,84.35000000000001
2019,11,16,11,30,49,0,49,3.1,3.8000000000000003,82.57000000000001
2019,11,16,12,30,234,132,179,3.4000000000000004,5,79.43
2019,11,16,13,30,225,152,166,3.4000000000000004,5.7,77.49
2019,11,16,14,30,146,56,128,3.1,5.800000000000001,78.29
2019,11,16,15,30,181,581,55,2.4000000000000004,4.9,85.56
2019,11,16,16,30,53,306,27,1.9000000000000001,2.8000000000000003,98.33
2019,11,16,17,30,0,0,0,2,1.2000000000000002,98.19
2019,11,16,18,30,0,0,0,2.1,0.7000000000000001,97.9
2019,11,16,19,30,0,0,0,1.9000000000000001,0.30000000000000004,97.14
2019,11,16,20,30,0,0,0,1.6,-0.2,97.23
2019,11,16,21,30,0,0,0,1.4000000000000001,-0.5,96.60000000000001
2019,11,16,22,30,0,0,0,1.2000000000000002,-0.6000000000000001,95.39
2019,11,16,23,30,0,0,0,1.2000000000000002,-0.6000000000000001,94.34
2019,11,17,0,30,0,0,0,1.2000000000000002,-0.6000000000000001,94.11
2019,11,17,1,30,0,0,0,1.1,-0.1,90.78
2019,11,17,2,30,0,0,0,0.8,0.5,88.13
2019,11,17,3,30,0,0,0,0.5,0.5,89.22
2019,11,17,4,30,0,0,0,0.7000000000000001,0,92.09
2019,11,17,5,30,0,0,0,1.1,-0.5,94.7
2019,11,17,6,30,0,0,0,1.3,-0.6000000000000001,95.86
2019,11,17,7,30,0,0,0,1.6,-0.2,94.18
2019,11,17,8,30,28,0,28,2.2,0.7000000000000001,91.76
2019,11,17,9,30,89,20,85,2.5,1.6,92.02
2019,11,17,10,30,56,0,56,2.7,2.3000000000000003,90.86
2019,11,17,11,30,80,0,80,2.8000000000000003,3.2,88.97
2019,11,17,12,30,84,0,84,2.9000000000000004,4.2,87.45
2019,11,17,13,30,73,0,73,2.7,4.800000000000001,87.41
2019,11,17,14,30,49,0,49,2.3000000000000003,4.800000000000001,88.85000000000001
2019,11,17,15,30,30,0,30,2,4.2,93.15
2019,11,17,16,30,12,0,12,1.8,3.3000000000000003,96.29
2019,11,17,17,30,0,0,0,1.8,2.8000000000000003,95.64
2019,11,17,18,30,0,0,0,1.8,2.4000000000000004,96.2
2019,11,17,19,30,0,0,0,1.7000000000000002,2.2,96.06
2019,11,17,20,30,0,0,0,1.5,2,96.60000000000001
2019,11,17,21,30,0,0,0,1.4000000000000001,1.9000000000000001,96.43
2019,11,17,22,30,0,0,0,1.4000000000000001,1.8,96.47
2019,11,17,23,30,0,0,0,1.4000000000000001,1.7000000000000002,96.74000000000001
2019,11,18,0,30,0,0,0,1.4000000000000001,1.7000000000000002,96.43
2019,11,18,1,30,0,0,0,1.4000000000000001,1.7000000000000002,96.16
2019,11,18,2,30,0,0,0,1.5,1.5,97.18
2019,11,18,3,30,0,0,0,1.6,1.5,96.22
2019,11,18,4,30,0,0,0,1.6,1.4000000000000001,96.5
2019,11,18,5,30,0,0,0,1.6,1.4000000000000001,96.37
2019,11,18,6,30,0,0,0,1.5,1.4000000000000001,96.13
2019,11,18,7,30,0,0,0,1.4000000000000001,1.4000000000000001,96.03
2019,11,18,8,30,10,0,10,1.4000000000000001,1.6,94.89
2019,11,18,9,30,30,0,30,1.5,2.1,92.91
2019,11,18,10,30,112,0,112,1.6,2.9000000000000004,91
2019,11,18,11,30,367,712,90,1.8,3.9000000000000004,88.67
2019,11,18,12,30,255,204,172,2,4.800000000000001,85.81
2019,11,18,13,30,98,0,98,2.2,5.4,83.18
2019,11,18,14,30,21,0,21,2.3000000000000003,5.7,81.55
2019,11,18,15,30,12,0,12,1.8,5,85.77
2019,11,18,16,30,46,243,27,1.3,3.1,96.75
2019,11,18,17,30,0,0,0,1.3,1.6,96.2
2019,11,18,18,30,0,0,0,1.3,1.2000000000000002,96.93
2019,11,18,19,30,0,0,0,1.3,1,97.52
2019,11,18,20,30,0,0,0,1.2000000000000002,1,97.7
2019,11,18,21,30,0,0,0,1.2000000000000002,1.2000000000000002,98.07000000000001
2019,11,18,22,30,0,0,0,1.2000000000000002,1.4000000000000001,97.87
2019,11,18,23,30,0,0,0,1.1,1.8,97.05
2019,11,19,0,30,0,0,0,1,2.1,97.73
2019,11,19,1,30,0,0,0,0.9,2.5,96.73
2019,11,19,2,30,0,0,0,0.8,2.6,97.46000000000001
2019,11,19,3,30,0,0,0,0.9,2.7,97.81
2019,11,19,4,30,0,0,0,1,2.8000000000000003,97.63
2019,11,19,5,30,0,0,0,1.1,2.8000000000000003,98.14
2019,11,19,6,30,0,0,0,1.2000000000000002,2.8000000000000003,98.31
2019,11,19,7,30,0,0,0,1.4000000000000001,2.9000000000000004,97.38
2019,11,19,8,30,5,0,5,2,3.8000000000000003,92.25
2019,11,19,9,30,187,569,60,2.7,5,90.49
2019,11,19,10,30,22,0,22,3.2,5.800000000000001,89
2019,11,19,11,30,28,0,28,3.6,6.5,84.18
2019,11,19,12,30,69,0,69,3.8000000000000003,7,80
2019,11,19,13,30,60,0,60,3.8000000000000003,7.2,76.92
2019,11,19,14,30,20,0,20,3.5,6.9,76.28
2019,11,19,15,30,178,614,51,2.7,6.1000000000000005,79.38
2019,11,19,16,30,4,0,4,2.1,4.5,88.45
2019,11,19,17,30,0,0,0,2,3.1,90.97
2019,11,19,18,30,0,0,0,2.1,2.4000000000000004,91.03
2019,11,19,19,30,0,0,0,2,1.9000000000000001,92.24
2019,11,19,20,30,0,0,0,2,1.5,93.3
2019,11,19,21,30,0,0,0,1.9000000000000001,1.1,95.23
2019,11,19,22,30,0,0,0,1.8,0.7000000000000001,97.48
2019,11,19,23,30,0,0,0,1.5,0.4,99.07000000000001
2019,11,20,0,30,0,0,0,1.4000000000000001,0.2,100
2019,11,20,1,30,0,0,0,1.5,0.30000000000000004,99.18
2019,11,20,2,30,0,0,0,1.5,0.4,98.05
2019,11,20,3,30,0,0,0,1.5,0.4,96.86
2019,11,20,4,30,0,0,0,1.6,0.30000000000000004,95.62
2019,11,20,5,30,0,0,0,1.6,0.1,95.39
2019,11,20,6,30,0,0,0,1.6,0.1,94.78
2019,11,20,7,30,0,0,0,1.5,0.2,94.2
2019,11,20,8,30,56,265,33,1.6,0.8,91.15
2019,11,20,9,30,12,0,12,1.6,1.9000000000000001,88.3
2019,11,20,10,30,21,0,21,1.4000000000000001,3.2,85.91
2019,11,20,11,30,27,0,27,1.2000000000000002,4.5,83.45
2019,11,20,12,30,33,0,33,1.3,5.6000000000000005,81.64
2019,11,20,13,30,28,0,28,1.4000000000000001,6.5,80.26
2019,11,20,14,30,24,0,24,1.5,6.9,81.2
2019,11,20,15,30,165,535,55,1.3,6.4,86.43
2019,11,20,16,30,43,243,26,1.1,4.7,96.91
2019,11,20,17,30,0,0,0,1.3,3.4000000000000004,99.09
2019,11,20,18,30,0,0,0,1.4000000000000001,3.1,99.81
2019,11,20,19,30,0,0,0,1.5,3.1,99.38
2019,11,20,20,30,0,0,0,1.5,3.2,98.62
2019,11,20,21,30,0,0,0,1.5,3.4000000000000004,97.7
2019,11,20,22,30,0,0,0,1.5,3.6,97
2019,11,20,23,30,0,0,0,1.6,3.8000000000000003,96.97
2019,11,21,0,30,0,0,0,1.6,3.9000000000000004,97.61
2019,11,21,1,30,0,0,0,1.6,3.9000000000000004,98.29
2019,11,21,2,30,0,0,0,1.7000000000000002,4,97.71000000000001
2019,11,21,3,30,0,0,0,1.8,4,97.8
2019,11,21,4,30,0,0,0,2,4,97.25
2019,11,21,5,30,0,0,0,2.1,3.9000000000000004,97.2
2019,11,21,6,30,0,0,0,2.2,3.6,97.21000000000001
2019,11,21,7,30,0,0,0,2.3000000000000003,3.5,95.66
2019,11,21,8,30,55,295,30,2.5,4.1000000000000005,91.61
2019,11,21,9,30,12,0,12,2.9000000000000004,5.2,89.39
2019,11,21,10,30,21,0,21,3.1,6.6000000000000005,86.63
2019,11,21,11,30,27,0,27,3.3000000000000003,8.200000000000001,82.58
2019,11,21,12,30,140,5,138,3.4000000000000004,9.5,78.09
2019,11,21,13,30,85,0,85,3.4000000000000004,10.200000000000001,75.61
2019,11,21,14,30,19,0,19,2.9000000000000004,10.100000000000001,77.08
2019,11,21,15,30,11,0,11,2,9,85.28
2019,11,21,16,30,4,0,4,1.6,7.6000000000000005,93.15
2019,11,21,17,30,0,0,0,1.7000000000000002,7,92.89
2019,11,21,18,30,0,0,0,1.9000000000000001,6.9,93.17
2019,11,21,19,30,0,0,0,2.4000000000000004,6.7,94.35000000000001
2019,11,21,20,30,0,0,0,2.7,6.5,95.55
2019,11,21,21,30,0,0,0,2.7,6.1000000000000005,96.78
2019,11,21,22,30,0,0,0,2.7,5.7,96.96000000000001
2019,11,21,23,30,0,0,0,2.7,5.300000000000001,97.06
2019,11,22,0,30,0,0,0,2.6,5.2,95.27
2019,11,22,1,30,0,0,0,2.5,4.800000000000001,96.37
2019,11,22,2,30,0,0,0,2.4000000000000004,4.6000000000000005,96.25
2019,11,22,3,30,0,0,0,2.2,4.4,96.01
2019,11,22,4,30,0,0,0,2.1,4.2,96.19
2019,11,22,5,30,0,0,0,2.2,4.2,95.75
2019,11,22,6,30,0,0,0,2.2,4.4,94.8
2019,11,22,7,30,0,0,0,2.4000000000000004,4.7,93.72
2019,11,22,8,30,13,0,13,2.8000000000000003,5.300000000000001,92.47
2019,11,22,9,30,168,469,68,3.1,6.2,90.61
2019,11,22,10,30,41,0,41,3.4000000000000004,7.4,88.49
2019,11,22,11,30,232,205,155,3.9000000000000004,8.9,85.79
2019,11,22,12,30,225,144,168,4.5,10.4,81.44
2019,11,22,13,30,244,263,147,4.800000000000001,11.4,77.37
2019,11,22,14,30,114,13,110,4.7,11.700000000000001,75.15
2019,11,22,15,30,132,343,63,4.2,11,77.2
2019,11,22,16,30,34,152,24,3.8000000000000003,9.700000000000001,81.41
2019,11,22,17,30,0,0,0,3.9000000000000004,8.9,81.81
2019,11,22,18,30,0,0,0,4.2,8.700000000000001,80.59
2019,11,22,19,30,0,0,0,4.5,8.4,80.62
2019,11,22,20,30,0,0,0,4.7,8.3,80.60000000000001
2019,11,22,21,30,0,0,0,4.9,8.4,80.66
2019,11,22,22,30,0,0,0,5.1000000000000005,8.700000000000001,80.31
2019,11,22,23,30,0,0,0,4.9,9,79.85000000000001
2019,11,23,0,30,0,0,0,4.800000000000001,9,80.31
2019,11,23,1,30,0,0,0,4.1000000000000005,9,80.31
2019,11,23,2,30,0,0,0,3.5,8.9,80.75
2019,11,23,3,30,0,0,0,2.9000000000000004,8.6,81.52
2019,11,23,4,30,0,0,0,2.5,8.1,83.01
2019,11,23,5,30,0,0,0,2.3000000000000003,7.7,84.38
2019,11,23,6,30,0,0,0,2.3000000000000003,7.300000000000001,86.10000000000001
2019,11,23,7,30,0,0,0,2.2,7.1000000000000005,86.86
2019,11,23,8,30,5,0,5,1.8,7.300000000000001,86.48
2019,11,23,9,30,8,0,8,1.3,7.800000000000001,87.19
2019,11,23,10,30,13,0,13,1.1,8.200000000000001,89.26
2019,11,23,11,30,17,0,17,1.1,8.6,90.75
2019,11,23,12,30,17,0,17,1,9.3,87.16
2019,11,23,13,30,24,0,24,1.1,10.100000000000001,85.9
2019,11,23,14,30,33,0,33,1.3,10,90.32000000000001
2019,11,23,15,30,21,0,21,1.2000000000000002,9,96.19
2019,11,23,16,30,8,0,8,1.2000000000000002,8,98.46000000000001
2019,11,23,17,30,0,0,0,1.2000000000000002,7.4,98.3
2019,11,23,18,30,0,0,0,1,7.300000000000001,96.59
2019,11,23,19,30,0,0,0,0.7000000000000001,7.2,95.94
2019,11,23,20,30,0,0,0,0.6000000000000001,7.1000000000000005,95.59
2019,11,23,21,30,0,0,0,0.6000000000000001,6.800000000000001,96.52
2019,11,23,22,30,0,0,0,0.7000000000000001,6.5,97.12
2019,11,23,23,30,0,0,0,0.8,6.300000000000001,96.75
2019,11,24,0,30,0,0,0,0.8,6.2,96.05
2019,11,24,1,30,0,0,0,0.8,6.1000000000000005,96.13
2019,11,24,2,30,0,0,0,0.8,5.9,96.89
2019,11,24,3,30,0,0,0,0.8,5.800000000000001,96.93
2019,11,24,4,30,0,0,0,0.8,5.7,97.15
2019,11,24,5,30,0,0,0,0.8,5.800000000000001,96.76
2019,11,24,6,30,0,0,0,1,6,96.32000000000001
2019,11,24,7,30,0,0,0,1.2000000000000002,6.300000000000001,95.95
2019,11,24,8,30,5,0,5,1.6,6.9,94.59
2019,11,24,9,30,8,0,8,1.9000000000000001,7.6000000000000005,94.22
2019,11,24,10,30,13,0,13,2,8.4,92.53
2019,11,24,11,30,16,0,16,2,9.200000000000001,92.41
2019,11,24,12,30,101,0,101,2.2,9.8,91.93
2019,11,24,13,30,85,0,85,2.3000000000000003,10,91.48
2019,11,24,14,30,25,0,25,2.1,9.8,92.05
2019,11,24,15,30,10,0,10,1.7000000000000002,9.3,94.60000000000001
2019,11,24,16,30,3,0,3,1.3,8.6,96.7
2019,11,24,17,30,0,0,0,1.1,8.1,96.75
2019,11,24,18,30,0,0,0,1,7.800000000000001,96.73
2019,11,24,19,30,0,0,0,0.8,7.4,97.19
2019,11,24,20,30,0,0,0,0.8,7.2,96.53
2019,11,24,21,30,0,0,0,0.7000000000000001,7,96.27
2019,11,24,22,30,0,0,0,0.7000000000000001,6.9,95.63
2019,11,24,23,30,0,0,0,0.7000000000000001,6.800000000000001,95.31
2019,11,25,0,30,0,0,0,0.6000000000000001,6.7,94.97
2019,11,25,1,30,0,0,0,0.6000000000000001,6.6000000000000005,95.02
2019,11,25,2,30,0,0,0,0.6000000000000001,6.6000000000000005,94.66
2019,11,25,3,30,0,0,0,0.5,6.5,94.76
2019,11,25,4,30,0,0,0,0.6000000000000001,6.1000000000000005,96.39
2019,11,25,5,30,0,0,0,0.8,5.5,98.71000000000001
2019,11,25,6,30,0,0,0,0.9,5.300000000000001,98.4
2019,11,25,7,30,0,0,0,0.8,5.5,96.79
2019,11,25,8,30,18,0,18,0.6000000000000001,6.5,91.25
2019,11,25,9,30,70,0,70,0.6000000000000001,7.9,88.87
2019,11,25,10,30,145,80,121,0.9,9.1,84.39
2019,11,25,11,30,165,51,146,1.1,10.200000000000001,80.39
2019,11,25,12,30,106,0,106,1.4000000000000001,11.100000000000001,76.60000000000001
2019,11,25,13,30,39,0,39,1.7000000000000002,11.600000000000001,74.24
2019,11,25,14,30,61,0,61,1.8,11.600000000000001,73.99
2019,11,25,15,30,153,530,51,1.3,10.5,80.7
2019,11,25,16,30,11,0,11,1,8.6,94.39
2019,11,25,17,30,0,0,0,1.1,7.5,94.04
2019,11,25,18,30,0,0,0,1.3,7.4,94.62
2019,11,25,19,30,0,0,0,1.4000000000000001,7.6000000000000005,94.33
2019,11,25,20,30,0,0,0,1.6,7.7,94.55
2019,11,25,21,30,0,0,0,1.8,7.800000000000001,94.38
2019,11,25,22,30,0,0,0,1.9000000000000001,7.800000000000001,94.81
2019,11,25,23,30,0,0,0,1.8,7.5,97.22
2019,11,26,0,30,0,0,0,1.7000000000000002,7.300000000000001,98.07000000000001
2019,11,26,1,30,0,0,0,1.7000000000000002,6.800000000000001,100
2019,11,26,2,30,0,0,0,2,6.800000000000001,99.79
2019,11,26,3,30,0,0,0,2.2,7,97.96000000000001
2019,11,26,4,30,0,0,0,2.3000000000000003,7.1000000000000005,96.94
2019,11,26,5,30,0,0,0,2.3000000000000003,7.2,96.39
2019,11,26,6,30,0,0,0,2.3000000000000003,7.2,96.4
2019,11,26,7,30,0,0,0,2.1,7.1000000000000005,96.92
2019,11,26,8,30,18,0,18,2.1,7.4,94.68
2019,11,26,9,30,57,0,57,2.4000000000000004,8.1,91.9
2019,11,26,10,30,42,0,42,2.7,9.1,88.68
2019,11,26,11,30,228,227,146,3,10.4,84.16
2019,11,26,12,30,263,301,148,3.2,11.8,78.71000000000001
2019,11,26,13,30,29,0,29,3.2,12.700000000000001,74.98
2019,11,26,14,30,34,0,34,2.6,13,74.05
2019,11,26,15,30,21,0,21,1.7000000000000002,11.700000000000001,83.98
2019,11,26,16,30,8,0,8,1.5,9.700000000000001,93.75
2019,11,26,17,30,0,0,0,2,9,93.33
2019,11,26,18,30,0,0,0,2.6,9,92.58
2019,11,26,19,30,0,0,0,3.1,8.9,91.97
2019,11,26,20,30,0,0,0,3.5,8.8,91.49
2019,11,26,21,30,0,0,0,4,8.8,91.46000000000001
2019,11,26,22,30,0,0,0,4.3,9,91.12
2019,11,26,23,30,0,0,0,4.6000000000000005,9.1,91.55
2019,11,27,0,30,0,0,0,4.800000000000001,9.200000000000001,91.67
2019,11,27,1,30,0,0,0,6.300000000000001,9.8,89.06
2019,11,27,2,30,0,0,0,6.9,10.200000000000001,88.82000000000001
2019,11,27,3,30,0,0,0,6.7,10.4,90.3
2019,11,27,4,30,0,0,0,5.800000000000001,10.4,91.78
2019,11,27,5,30,0,0,0,4.800000000000001,10,94.03
2019,11,27,6,30,0,0,0,4,9.200000000000001,95.88
2019,11,27,7,30,0,0,0,3.7,8.5,95.01
2019,11,27,8,30,4,0,4,4,8.8,90.52
2019,11,27,9,30,11,0,11,4.5,9.700000000000001,87.49
2019,11,27,10,30,19,0,19,4.9,10.600000000000001,85.44
2019,11,27,11,30,24,0,24,5.300000000000001,11.4,83.34
2019,11,27,12,30,14,0,14,5.5,11.8,81.62
2019,11,27,13,30,24,0,24,5.4,12,81.51
2019,11,27,14,30,187,271,108,5.1000000000000005,12,83.53
2019,11,27,15,30,149,503,54,4.800000000000001,11.700000000000001,85.99
2019,11,27,16,30,10,0,10,4.7,11.200000000000001,88.56
2019,11,27,17,30,0,0,0,4.800000000000001,10.8,89.55
2019,11,27,18,30,0,0,0,4.9,10.600000000000001,89.56
2019,11,27,19,30,0,0,0,4.9,10.3,90.5
2019,11,27,20,30,0,0,0,4.9,10,91.27
2019,11,27,21,30,0,0,0,4.800000000000001,9.8,91.51
2019,11,27,22,30,0,0,0,4.7,9.5,92.55
2019,11,27,23,30,0,0,0,4.5,9.3,92.92
2019,11,28,0,30,0,0,0,4.5,9.200000000000001,92.57000000000001
2019,11,28,1,30,0,0,0,4.3,9,93.12
2019,11,28,2,30,0,0,0,4.2,8.9,93.3
2019,11,28,3,30,0,0,0,4,8.8,93.41
2019,11,28,4,30,0,0,0,4,8.6,93.66
2019,11,28,5,30,0,0,0,4,8.5,93.08
2019,11,28,6,30,0,0,0,4,8.4,92.8
2019,11,28,7,30,0,0,0,4.1000000000000005,8.3,92.79
2019,11,28,8,30,7,0,7,4.4,8.4,91.55
2019,11,28,9,30,19,0,19,4.5,8.8,90.27
2019,11,28,10,30,11,0,11,4.6000000000000005,9.5,88.26
2019,11,28,11,30,97,0,97,4.800000000000001,10.3,86.38
2019,11,28,12,30,26,0,26,5,10.9,83.75
2019,11,28,13,30,24,0,24,4.9,11.200000000000001,81.57000000000001
